order_id,booking_date,booking_time,booking_hour,booking_day_of_week,collection_date,collection_time,delivery_date,delivery_slot,zone,postal_district,postal_code,latitude,longitude,service,category,quantity,base_price_sgd,delicate_surcharge,express_type,express_multiplier,order_value_sgd,free_delivery,processing_days,processing_label,effort_score,order_status
AST-00694,2024-10-21,10:50,10,Monday,2024-10-21,14:58,2024-10-23,15:00-18:00,Bukit Timah / Bukit Batok,District 21,63171,1.364881,103.747772,Windbreaker,Clothing,2,20,0,3-Hour,3.0,121.34,Yes,2,1-2 days,1,Completed
AST-00695,2024-04-01,13:10,13,Monday,2024-04-01,13:13,2024-04-03,15:00-18:00,Marine Parade / Katong,District 14,37795,1.296574,103.888456,Shirt / Blouse,Clothing,1,9,0,,1.0,8.95,No,2,1-2 days,1,Completed
AST-00696,2024-11-01,17:38,17,Friday,2024-11-02,13:59,2024-11-05,12:00-16:00,Woodlands / Marsiling,District 25,72886,1.458012,103.790508,Quilt / Comforter,Household,2,24,0,,1.0,48.22,Yes,3,3-6 days,2,Completed
AST-00697,2025-01-14,05:56,5,Tuesday,2025-01-14,09:39,2025-01-16,12:00-16:00,Boon Lay / Tuas,District 22,65494,1.325996,103.70259,Bedsheet,Household,1,12,0,,1.0,11.83,No,2,1-2 days,1,Completed
AST-00698,2024-10-01,21:02,21,Tuesday,2024-10-02,11:25,2024-10-05,12:00-16:00,Geylang / Eunos,District 14,37255,1.334712,103.885752,Baju Kurung (2pc),Traditional,4,32,0,,1.0,128.02,Yes,3,3-6 days,2,Completed
AST-00699,2024-04-29,09:22,9,Monday,2024-04-29,09:09,2024-05-01,15:00-18:00,Clementi / West Coast,District 05,13749,1.308241,103.771685,Skirt,Clothing,4,12,0,,1.0,48.67,Yes,2,1-2 days,1,Completed
AST-00700,2024-12-03,01:36,1,Tuesday,2024-12-03,12:07,2024-12-05,12:00-16:00,Yishun / Sembawang,District 27,75761,1.415019,103.846496,Shirt / Blouse,Clothing,4,9,0,,1.0,34.98,No,2,1-2 days,1,Completed
AST-00701,2024-04-13,19:58,19,Saturday,2024-04-15,09:10,2024-04-17,12:00-16:00,Bishan / Toa Payoh,District 12,29261,1.353802,103.856754,Skirt,Clothing,1,12,0,,1.0,12.09,No,2,1-2 days,1,Completed
AST-00702,2024-01-17,10:18,10,Wednesday,2024-01-17,14:32,2024-01-19,12:00-16:00,Bedok / Chai Chee,District 16,45384,1.342149,103.945731,Scarf / Shawl,Accessories,1,12,0,,1.0,11.94,No,2,1-2 days,1,Completed
AST-00703,2024-12-03,08:28,8,Tuesday,2024-12-03,13:31,2024-12-09,15:00-18:00,Woodlands / Marsiling,District 25,73216,1.439884,103.773143,Luxury Bag (XL),Bags & Shoes,1,120,0,,1.0,116.43,Yes,5,3-6 days,5,Completed
AST-00704,2024-11-29,08:06,8,Friday,2024-11-29,10:44,2024-12-02,12:00-16:00,Marine Parade / Katong,District 14,34689,1.307281,103.912316,Skirt,Clothing,2,12,0,,1.0,23.33,No,2,1-2 days,1,Completed
AST-00705,2024-04-25,12:27,12,Thursday,2024-04-25,11:25,2024-04-29,09:00-13:00,Serangoon / Bartley,District 13,31238,1.357552,103.88229,Pillow / Bolster,Household,2,25,0,,1.0,48.8,Yes,3,3-6 days,2,Completed
AST-00706,2025-04-23,19:47,19,Wednesday,2025-04-24,15:26,2025-04-26,15:00-18:00,Serangoon / Bartley,District 13,31271,1.366052,103.872245,Trousers / Shorts,Clothing,1,9,0,,1.0,8.77,No,2,1-2 days,1,Completed
AST-00707,2025-01-07,04:50,4,Tuesday,2025-01-07,15:41,2025-01-16,12:00-16:00,Choa Chu Kang / Bukit Panjang,District 23,69229,1.38279,103.757588,Stuffed Toy (31-60cm),Household,3,20,0,,1.0,60.46,Yes,9,7-14 days,4,Completed
AST-00708,2024-10-09,09:33,9,Wednesday,2024-10-09,14:45,2024-10-10,09:00-13:00,Queenstown / Alexandra,District 03,15473,1.283972,103.814192,On-site Mattress (Queen),On-site,3,119,0,Next-day,2.0,729.96,Yes,0,Same day,3,Completed
AST-00709,2024-02-06,22:30,22,Tuesday,2024-02-07,14:13,2024-02-10,12:00-16:00,Tampines / Pasir Ris,District 18,51109,1.355274,103.93355,Baju Kurung (2pc),Traditional,3,32,4,,1.0,108.46,Yes,3,3-6 days,2,Completed
AST-00710,2024-05-23,13:40,13,Thursday,2024-05-23,16:23,2024-06-03,09:00-13:00,Clementi / West Coast,District 05,11745,1.299736,103.757714,Curtains (no removal),Household,1,56,0,,1.0,56.31,Yes,10,7-14 days,4,Completed
AST-00711,2024-10-15,14:58,14,Tuesday,2024-10-15,15:05,2024-10-17,09:00-13:00,Choa Chu Kang / Bukit Panjang,District 23,67782,1.386179,103.759269,Sweater / Cardigan,Clothing,2,9,0,,1.0,18.16,No,2,1-2 days,1,Completed
AST-00712,2024-02-01,21:01,21,Thursday,2024-02-02,12:12,2024-02-05,15:00-18:00,Bishan / Toa Payoh,District 12,29940,1.338579,103.844472,Overalls / Jumpsuit,Clothing,2,20,0,,1.0,40.87,Yes,3,3-6 days,2,Completed
AST-00713,2025-04-25,19:11,19,Friday,2025-04-26,16:48,2025-05-05,09:00-13:00,Clementi / West Coast,District 05,11209,1.307041,103.770371,Stuffed Toy (31-60cm),Household,4,20,0,,1.0,80.37,Yes,9,7-14 days,4,Completed
AST-00714,2024-01-17,23:46,23,Wednesday,2024-01-18,11:18,2024-01-22,15:00-18:00,Bedok / Chai Chee,District 16,45324,1.336654,103.916979,Coat / Jacket,Clothing,2,14,0,Next-day,2.0,56.37,Yes,3,3-6 days,2,Completed
AST-00715,2024-07-29,21:01,21,Monday,2024-07-30,12:37,2024-08-02,12:00-16:00,Orchard / River Valley,District 09,21319,1.309089,103.816602,Wintercoat (Below),Clothing,1,40,4,,1.0,44.43,Yes,3,3-6 days,3,Completed
AST-00716,2024-12-19,18:02,18,Thursday,2024-12-20,13:19,2024-12-23,09:00-13:00,Tampines / Pasir Ris,District 18,51496,1.359392,103.958099,Shirt / Blouse,Clothing,1,9,0,,1.0,8.88,No,2,1-2 days,1,Completed
AST-00717,2025-03-04,20:50,20,Tuesday,2025-03-05,12:18,2025-03-08,15:00-18:00,Yishun / Sembawang,District 27,78441,1.44279,103.834982,Coat / Jacket,Clothing,3,14,0,,1.0,41.58,Yes,3,3-6 days,2,Completed
AST-00718,2024-09-09,02:16,2,Monday,2024-09-09,13:46,2024-09-12,15:00-18:00,Bukit Timah / Bukit Batok,District 21,60147,1.355484,103.763448,Saree,Traditional,1,20,0,,1.0,19.85,No,3,3-6 days,2,Completed
AST-00719,2025-05-22,20:10,20,Thursday,2025-05-23,12:52,2025-05-26,09:00-13:00,Orchard / River Valley,District 09,20814,1.309235,103.842839,Skirt,Clothing,1,12,0,,1.0,11.98,No,2,1-2 days,1,Completed
AST-00720,2024-07-27,18:40,18,Saturday,2024-07-29,15:09,2024-07-30,12:00-16:00,Tampines / Pasir Ris,District 18,50973,1.34962,103.955738,On-site Sofa (3-Seater),On-site,1,169,0,Same-day,3.0,519.58,Yes,0,Same day,3,Completed
AST-00721,2024-05-16,18:56,18,Thursday,2024-05-17,16:46,2024-05-20,12:00-16:00,Tampines / Pasir Ris,District 18,49349,1.358381,103.929861,Scarf / Shawl,Accessories,1,12,0,,1.0,12.06,No,2,1-2 days,1,Completed
AST-00722,2024-01-17,08:21,8,Wednesday,2024-01-17,15:43,2024-01-20,09:00-13:00,Tampines / Pasir Ris,District 18,51517,1.364096,103.941163,Dress,Clothing,1,20,0,,1.0,19.7,No,3,3-6 days,2,Completed
AST-00723,2024-03-18,20:29,20,Monday,2024-03-19,09:38,2024-03-21,12:00-16:00,Clementi / West Coast,District 05,12552,1.301854,103.776279,Windbreaker,Clothing,4,20,0,,1.0,79.07,Yes,2,1-2 days,1,Completed
AST-00724,2024-04-12,15:59,15,Friday,2024-04-13,11:40,2024-04-15,12:00-16:00,Serangoon / Bartley,District 13,31490,1.345554,103.856312,Trousers / Shorts,Clothing,5,9,0,,1.0,44.59,Yes,2,1-2 days,1,Completed
AST-00725,2024-03-06,23:51,23,Wednesday,2024-03-07,16:52,2024-03-11,12:00-16:00,Clementi / West Coast,District 05,12448,1.300269,103.764436,Wintercoat (Below),Clothing,3,40,0,,1.0,122.49,Yes,3,3-6 days,3,Completed
AST-00726,2025-01-06,23:29,23,Monday,2025-01-07,13:40,2025-01-10,09:00-13:00,Buona Vista / Holland,District 05,13356,1.298787,103.782148,Overalls / Jumpsuit,Clothing,5,20,4,,1.0,119.68,Yes,3,3-6 days,2,Completed
AST-00727,2024-03-20,20:36,20,Wednesday,2024-03-21,10:32,2024-03-22,09:00-13:00,Ang Mo Kio / Hougang,District 19,53786,1.372802,103.847193,Hemming,Alterations,2,14,0,Next-day,2.0,56.16,Yes,1,1-2 days,1,Completed
AST-00728,2024-01-19,15:24,15,Friday,2024-01-20,15:09,2024-01-22,09:00-13:00,Orchard / River Valley,District 09,20328,1.314497,103.829708,Hemming,Alterations,4,14,0,,1.0,55.06,Yes,1,1-2 days,1,Completed
AST-00729,2024-10-25,20:08,20,Friday,2024-10-26,10:31,2024-10-29,09:00-13:00,Yishun / Sembawang,District 27,76492,1.404928,103.837124,Baju Kurung (2pc),Traditional,2,32,0,,1.0,64.02,Yes,3,3-6 days,2,Completed
AST-00730,2024-08-06,21:23,21,Tuesday,2024-08-07,10:23,2024-08-10,15:00-18:00,Ang Mo Kio / Hougang,District 19,54336,1.365447,103.874278,Baju Kurung (2pc),Traditional,1,32,0,Next-day,2.0,65.09,Yes,3,3-6 days,2,Completed
AST-00731,2025-04-14,12:48,12,Monday,2025-04-14,14:38,2025-04-17,12:00-16:00,Woodlands / Marsiling,District 25,72256,1.446815,103.797862,Coat / Jacket,Clothing,2,14,0,,1.0,28.43,No,3,3-6 days,2,Completed
AST-00732,2024-08-10,22:10,22,Saturday,2024-08-12,10:17,2024-08-13,09:00-13:00,Yishun / Sembawang,District 27,78645,1.401313,103.821041,On-site Sofa (3-Seater),On-site,1,169,0,,1.0,168.32,Yes,0,Same day,3,Completed
AST-00733,2024-04-23,20:37,20,Tuesday,2024-04-24,16:52,2024-04-27,15:00-18:00,Tampines / Pasir Ris,District 18,49233,1.377362,103.952791,Baju Kurung (2pc),Traditional,4,32,0,,1.0,124.82,Yes,3,3-6 days,2,Completed
AST-00734,2024-04-22,08:48,8,Monday,2024-04-22,11:11,2024-05-01,09:00-13:00,Serangoon / Bartley,District 13,31962,1.365673,103.86044,Stuffed Toy (31-60cm),Household,1,20,0,,1.0,19.56,No,9,7-14 days,4,Completed
AST-00735,2025-01-18,20:40,20,Saturday,2025-01-20,15:38,2025-01-22,12:00-16:00,Punggol / Sengkang,District 19,57360,1.383321,103.903319,Skirt,Clothing,3,12,0,Same-day,3.0,108.18,Yes,2,1-2 days,1,Completed
AST-00736,2024-10-15,16:41,16,Tuesday,2024-10-16,10:30,2024-10-21,15:00-18:00,Geylang / Eunos,District 14,33370,1.324007,103.888214,Evening Dress (Plain),Clothing,2,45,0,3-Hour,3.0,277.09,Yes,4,3-6 days,3,Completed
AST-00737,2024-10-10,16:38,16,Thursday,2024-10-11,12:04,2024-10-14,12:00-16:00,Clementi / West Coast,District 05,11788,1.296391,103.763961,Bedsheet,Household,4,12,0,,1.0,49.33,Yes,2,1-2 days,1,Completed
AST-00738,2024-12-30,21:02,21,Monday,2024-12-31,13:30,2025-01-01,09:00-13:00,Serangoon / Bartley,District 13,31379,1.351712,103.866582,Hemming,Alterations,1,14,0,Next-day,2.0,28.03,No,1,1-2 days,1,Completed
AST-00739,2024-12-10,20:16,20,Tuesday,2024-12-11,09:18,2024-12-13,12:00-16:00,Geylang / Eunos,District 14,36997,1.322867,103.878615,Bedsheet,Household,1,12,0,,1.0,12.08,No,2,1-2 days,1,Completed
AST-00740,2025-05-14,00:12,0,Wednesday,2025-05-14,11:00,2025-05-17,12:00-16:00,Queenstown / Alexandra,District 03,15172,1.31038,103.80213,Dress,Clothing,1,20,0,,1.0,19.89,No,3,3-6 days,2,Completed
AST-00741,2024-12-18,20:42,20,Wednesday,2024-12-19,13:45,2024-12-21,15:00-18:00,CBD / Tanjong Pagar,District 01,01609,1.286361,103.851705,Trousers / Shorts,Clothing,2,9,0,,1.0,17.6,No,2,1-2 days,1,Completed
AST-00742,2024-02-13,11:51,11,Tuesday,2024-02-13,10:52,2024-02-16,12:00-16:00,Bishan / Toa Payoh,District 12,30672,1.341579,103.841906,Dress,Clothing,4,20,0,,1.0,81.29,Yes,3,3-6 days,2,Completed
AST-00743,2024-10-22,12:28,12,Tuesday,2024-10-22,15:12,2024-10-24,09:00-13:00,Bukit Timah / Bukit Batok,District 21,62483,1.358997,103.752739,Windbreaker,Clothing,1,20,0,,1.0,20.43,No,2,1-2 days,1,Completed
AST-00744,2024-03-01,10:27,10,Friday,2024-03-01,14:01,2024-03-04,09:00-13:00,Bukit Timah / Bukit Batok,District 21,60441,1.328239,103.760469,Sweater / Cardigan,Clothing,1,9,0,Next-day,2.0,18.07,No,2,1-2 days,1,Completed
AST-00745,2025-02-24,15:33,15,Monday,2025-02-25,09:48,2025-02-27,12:00-16:00,Bishan / Toa Payoh,District 12,30344,1.327802,103.839844,Trousers / Shorts,Clothing,2,9,0,,1.0,18.24,No,2,1-2 days,1,Completed
AST-00746,2025-03-14,16:34,16,Friday,2025-03-15,16:02,2025-03-17,12:00-16:00,Serangoon / Bartley,District 13,31225,1.340479,103.883209,Trousers / Shorts,Clothing,3,9,0,Same-day,3.0,81.87,Yes,2,1-2 days,1,Completed
AST-00747,2024-08-27,16:48,16,Tuesday,2024-08-28,14:48,2024-08-30,12:00-16:00,Ang Mo Kio / Hougang,District 19,53618,1.380612,103.862791,Tie / Bow Tie,Accessories,2,9,0,Same-day,3.0,52.63,Yes,2,1-2 days,1,Completed
AST-00748,2024-05-31,08:53,8,Friday,2024-05-31,14:08,2024-06-03,12:00-16:00,Boon Lay / Tuas,District 22,68559,1.309715,103.699842,Graduation Gown,Traditional,4,20,0,Same-day,3.0,233.73,Yes,3,3-6 days,2,Completed
AST-00749,2024-04-26,15:40,15,Friday,2024-04-27,15:30,2024-05-09,12:00-16:00,Tampines / Pasir Ris,District 18,49990,1.388864,103.928259,Curtains (with removal),Household,1,64,0,,1.0,64.34,Yes,12,10-14 days,5,Completed
AST-00750,2024-11-30,16:35,16,Saturday,2024-12-02,15:15,2024-12-14,12:00-16:00,Punggol / Sengkang,District 19,53960,1.405145,103.898043,Leather / Suede Item,Bags & Shoes,1,90,0,Next-day,2.0,178.75,Yes,12,10-14 days,5,Completed
AST-00751,2024-08-17,14:32,14,Saturday,2024-08-17,13:36,2024-08-29,09:00-13:00,Novena / Newton,District 11,25488,1.314716,103.83473,Leather / Suede Item,Bags & Shoes,2,90,0,,1.0,178.57,Yes,12,10-14 days,5,Completed
AST-00752,2024-12-23,20:50,20,Monday,2024-12-24,16:16,2024-12-27,12:00-16:00,Novena / Newton,District 11,26505,1.326718,103.829125,Quilt / Comforter,Household,1,24,0,,1.0,24.29,No,3,3-6 days,2,Completed
AST-00753,2025-01-14,05:48,5,Tuesday,2025-01-14,15:26,2025-01-20,09:00-13:00,Bishan / Toa Payoh,District 12,30953,1.346322,103.841176,Part Leather Jacket,Clothing,2,45,0,,1.0,88.96,Yes,5,3-6 days,4,Completed
AST-00754,2024-11-16,22:29,22,Saturday,2024-11-18,09:39,2024-11-21,09:00-13:00,Yishun / Sembawang,District 27,76932,1.438457,103.838268,Overalls / Jumpsuit,Clothing,3,20,0,,1.0,59.07,Yes,3,3-6 days,2,Completed
AST-00755,2024-08-13,18:18,18,Tuesday,2024-08-14,10:14,2024-08-17,15:00-18:00,Bukit Timah / Bukit Batok,District 21,60881,1.341838,103.765768,Wintercoat (Below),Clothing,2,40,0,,1.0,80.64,Yes,3,3-6 days,3,Completed
AST-00756,2025-06-03,17:52,17,Tuesday,2025-06-04,16:06,2025-06-06,12:00-16:00,Geylang / Eunos,District 14,37762,1.317911,103.879493,Windbreaker,Clothing,1,20,0,,1.0,19.77,No,2,1-2 days,1,Completed
AST-00757,2024-06-03,22:24,22,Monday,2024-06-04,10:20,2024-06-07,09:00-13:00,Clementi / West Coast,District 05,11954,1.295089,103.764662,Pillow / Bolster,Household,1,25,0,,1.0,25.06,No,3,3-6 days,2,Completed
AST-00758,2025-01-04,21:22,21,Saturday,2025-01-06,16:02,2025-01-07,12:00-16:00,Queenstown / Alexandra,District 03,16528,1.279097,103.808824,Hemming,Alterations,3,14,0,,1.0,42.87,Yes,1,1-2 days,1,Completed
AST-00759,2025-04-11,20:53,20,Friday,2025-04-12,14:50,2025-04-15,12:00-16:00,Ang Mo Kio / Hougang,District 19,57948,1.372046,103.880714,Dress,Clothing,1,20,4,,1.0,24.07,No,3,3-6 days,2,Completed
AST-00760,2025-05-08,18:04,18,Thursday,2025-05-09,11:04,2025-05-14,09:00-13:00,Woodlands / Marsiling,District 25,73710,1.444928,103.800961,Luxury Bag (M),Bags & Shoes,4,100,0,Next-day,2.0,821.28,Yes,5,3-6 days,4,Completed
AST-00761,2025-02-11,14:34,14,Tuesday,2025-02-11,13:11,2025-02-24,09:00-13:00,Serangoon / Bartley,District 13,31620,1.347176,103.881201,Curtains (with removal),Household,2,64,0,Next-day,2.0,250.45,Yes,12,10-14 days,5,Completed
AST-00762,2024-05-07,19:07,19,Tuesday,2024-05-08,16:30,2024-05-11,12:00-16:00,Marine Parade / Katong,District 14,35179,1.289891,103.889552,Coat / Jacket,Clothing,1,14,0,,1.0,14.17,No,3,3-6 days,2,Completed
AST-00763,2025-04-08,19:17,19,Tuesday,2025-04-09,11:20,2025-04-19,09:00-13:00,Bishan / Toa Payoh,District 12,29869,1.332646,103.852952,Curtains (no removal),Household,1,56,0,,1.0,56.76,Yes,10,7-14 days,4,Completed
AST-00764,2024-09-02,18:16,18,Monday,2024-09-03,15:16,2024-09-06,09:00-13:00,Bishan / Toa Payoh,District 12,30299,1.329485,103.838745,Wintercoat (Waist),Clothing,1,30,0,Same-day,3.0,91.38,Yes,3,3-6 days,2,Completed
AST-00765,2024-05-25,18:10,18,Saturday,2024-05-27,11:38,2024-05-30,12:00-16:00,Novena / Newton,District 11,26132,1.323853,103.82676,Quilt / Comforter,Household,3,24,0,,1.0,72.94,Yes,3,3-6 days,2,Completed
AST-00766,2025-06-11,21:11,21,Wednesday,2025-06-12,09:23,2025-06-14,12:00-16:00,Orchard / River Valley,District 09,20582,1.311317,103.821014,Waist Resizing,Alterations,1,18,0,,1.0,18.19,No,2,1-2 days,2,Completed
AST-00767,2024-04-06,21:25,21,Saturday,2024-04-08,16:26,2024-04-10,12:00-16:00,Choa Chu Kang / Bukit Panjang,District 23,67839,1.379483,103.770029,Shirt / Blouse,Clothing,5,9,0,Next-day,2.0,91.97,Yes,2,1-2 days,1,Completed
AST-00768,2025-02-25,08:19,8,Tuesday,2025-02-25,14:07,2025-02-27,09:00-13:00,Yishun / Sembawang,District 27,75411,1.426217,103.850201,Sweater / Cardigan,Clothing,1,9,0,Next-day,2.0,18.36,No,2,1-2 days,1,Completed
AST-00769,2024-10-16,19:29,19,Wednesday,2024-10-17,15:24,2024-10-21,09:00-13:00,Marine Parade / Katong,District 14,35179,1.293439,103.89051,Baju Kurung (2pc),Traditional,3,32,0,,1.0,94.24,Yes,3,3-6 days,2,Completed
AST-00770,2025-05-07,12:36,12,Wednesday,2025-05-07,10:05,2025-05-17,09:00-13:00,CBD / Tanjong Pagar,District 01,02178,1.284316,103.845893,Curtains (no removal),Household,3,56,0,,1.0,170.83,Yes,10,7-14 days,4,Completed
AST-00771,2024-11-22,17:18,17,Friday,2024-11-23,16:35,2024-11-26,09:00-13:00,Novena / Newton,District 11,25821,1.316173,103.834085,Quilt / Comforter,Household,1,24,0,Next-day,2.0,47.42,Yes,3,3-6 days,2,Completed
AST-00772,2024-12-26,08:36,8,Thursday,2024-12-26,15:00,2024-12-30,09:00-13:00,Geylang / Eunos,District 14,36793,1.310679,103.863519,Dress,Clothing,2,20,0,Next-day,2.0,81.98,Yes,3,3-6 days,2,Completed
AST-00773,2025-05-26,14:43,14,Monday,2025-05-26,15:43,2025-05-27,12:00-16:00,Jurong East / West,District 22,67413,1.362342,103.713866,Hemming,Alterations,5,14,0,,1.0,70.95,Yes,1,1-2 days,1,Completed
AST-00774,2024-01-26,09:05,9,Friday,2024-01-26,14:53,2024-01-29,09:00-13:00,Bishan / Toa Payoh,District 12,29777,1.337523,103.820886,Shirt / Blouse,Clothing,2,9,0,,1.0,18.06,No,2,1-2 days,1,Completed
AST-00775,2024-07-06,20:03,20,Saturday,2024-07-08,15:53,2024-07-10,09:00-13:00,Orchard / River Valley,District 09,20609,1.298432,103.831443,Skirt,Clothing,2,12,0,,1.0,24.01,No,2,1-2 days,1,Completed
AST-00776,2024-05-14,22:19,22,Tuesday,2024-05-15,11:27,2024-05-17,09:00-13:00,Serangoon / Bartley,District 13,31962,1.3656,103.868461,Trousers / Shorts,Clothing,2,9,0,,1.0,18.11,No,2,1-2 days,1,Completed
AST-00777,2024-04-01,22:37,22,Monday,2024-04-02,15:53,2024-04-08,15:00-18:00,Punggol / Sengkang,District 19,56371,1.388842,103.905547,Luxury Shoes / Boots,Bags & Shoes,2,70,0,,1.0,139.17,Yes,5,3-6 days,4,Completed
AST-00778,2024-01-20,21:58,21,Saturday,2024-01-22,11:01,2024-02-03,09:00-13:00,Yishun / Sembawang,District 27,76830,1.438675,103.82704,Curtains (with removal),Household,2,64,0,Next-day,2.0,260.96,Yes,12,10-14 days,5,Completed
AST-00779,2025-05-27,01:27,1,Tuesday,2025-05-27,11:40,2025-05-30,09:00-13:00,Tampines / Pasir Ris,District 18,51853,1.368183,103.966123,Overalls / Jumpsuit,Clothing,1,20,0,,1.0,19.68,No,3,3-6 days,2,Completed
AST-00780,2025-04-07,20:16,20,Monday,2025-04-08,13:57,2025-04-10,09:00-13:00,Orchard / River Valley,District 09,20756,1.301729,103.829275,Trousers / Shorts,Clothing,1,9,0,,1.0,8.99,No,2,1-2 days,1,Completed
AST-00781,2025-04-30,23:34,23,Wednesday,2025-05-01,15:56,2025-05-05,15:00-18:00,Serangoon / Bartley,District 13,31258,1.364246,103.860759,Wintercoat (Below),Clothing,2,40,0,,1.0,78.51,Yes,3,3-6 days,3,Completed
AST-00782,2024-08-20,01:11,1,Tuesday,2024-08-20,11:42,2024-08-24,09:00-13:00,Bedok / Chai Chee,District 16,44178,1.315448,103.913331,Canvas Bag / Backpack,Bags & Shoes,2,35,0,,1.0,70.77,Yes,4,3-6 days,2,Completed
AST-00783,2024-09-26,08:31,8,Thursday,2024-09-26,09:10,2024-10-07,12:00-16:00,Yishun / Sembawang,District 27,77192,1.443397,103.830436,Curtains (no removal),Household,5,56,0,Same-day,3.0,860.63,Yes,10,7-14 days,4,Completed
AST-00784,2024-04-04,10:40,10,Thursday,2024-04-04,09:34,2024-04-08,15:00-18:00,Jurong East / West,District 22,66763,1.352169,103.711543,Quilt / Comforter,Household,4,24,0,,1.0,98.41,Yes,3,3-6 days,2,Completed
AST-00785,2024-01-23,21:52,21,Tuesday,2024-01-24,11:17,2024-01-26,15:00-18:00,Jurong East / West,District 22,65499,1.33622,103.741622,Trousers / Shorts,Clothing,1,9,0,,1.0,9.16,No,2,1-2 days,1,Completed
AST-00786,2024-03-12,10:26,10,Tuesday,2024-03-12,13:29,2024-03-14,12:00-16:00,Bishan / Toa Payoh,District 12,28915,1.347224,103.833095,Shirt / Blouse,Clothing,1,9,0,,1.0,9.08,No,2,1-2 days,1,Completed
AST-00787,2024-03-20,22:05,22,Wednesday,2024-03-21,13:10,2024-03-22,12:00-16:00,Bedok / Chai Chee,District 16,45144,1.332663,103.924544,Zip Replacement,Alterations,1,12,0,,1.0,12.17,No,1,1-2 days,1,Completed
AST-00788,2025-04-28,19:54,19,Monday,2025-04-29,12:36,2025-05-03,09:00-13:00,Boon Lay / Tuas,District 22,67153,1.306917,103.713521,Evening Dress (Plain),Clothing,1,45,0,,1.0,44.43,Yes,4,3-6 days,3,Completed
AST-00789,2024-05-24,09:42,9,Friday,2024-05-24,14:23,2024-05-27,12:00-16:00,Punggol / Sengkang,District 19,57541,1.395845,103.932445,Shirt / Blouse,Clothing,2,9,0,,1.0,17.66,No,2,1-2 days,1,Completed
AST-00790,2024-04-04,23:54,23,Thursday,2024-04-05,14:13,2024-04-08,12:00-16:00,Orchard / River Valley,District 09,20643,1.307315,103.839392,Dress,Clothing,1,20,0,,1.0,20.53,No,3,3-6 days,2,Completed
AST-00791,2024-10-26,11:56,11,Saturday,2024-10-26,12:33,2024-10-31,09:00-13:00,Jurong East / West,District 22,68453,1.357705,103.707111,Luxury Bag (XS),Bags & Shoes,1,80,0,3-Hour,3.0,246.47,Yes,5,3-6 days,4,Completed
AST-00792,2025-06-05,10:46,10,Thursday,2025-06-05,15:43,2025-06-17,15:00-18:00,Queenstown / Alexandra,District 03,15667,1.296927,103.821899,Curtains (with removal),Household,1,64,0,,1.0,64.52,Yes,12,10-14 days,5,Completed
AST-00793,2025-01-22,07:31,7,Wednesday,2025-01-22,10:07,2025-01-24,12:00-16:00,Tampines / Pasir Ris,District 18,51109,1.355643,103.934791,Sweater / Cardigan,Clothing,1,9,0,,1.0,8.98,No,2,1-2 days,1,Completed
AST-00794,2024-01-17,12:28,12,Wednesday,2024-01-17,09:58,2024-01-18,12:00-16:00,Punggol / Sengkang,District 19,54122,1.38032,103.905951,Hemming,Alterations,1,14,0,Same-day,3.0,42.59,Yes,1,1-2 days,1,Completed
AST-00795,2024-11-08,20:56,20,Friday,2024-11-09,09:21,2024-11-11,15:00-18:00,Bishan / Toa Payoh,District 12,30925,1.353268,103.857443,Trousers / Shorts,Clothing,2,9,0,,1.0,18.09,No,2,1-2 days,1,Completed
AST-00796,2024-08-01,08:17,8,Thursday,2024-08-01,10:35,2024-08-05,15:00-18:00,Ang Mo Kio / Hougang,District 19,57948,1.369136,103.878088,Cheongsam,Traditional,1,25,0,,1.0,25.18,No,3,3-6 days,2,Completed
AST-00797,2024-11-01,12:09,12,Friday,2024-11-01,16:54,2024-11-04,12:00-16:00,Jurong East / West,District 22,65346,1.34962,103.69754,Dress,Clothing,1,20,0,,1.0,19.46,No,3,3-6 days,2,Completed
AST-00798,2025-04-24,23:55,23,Thursday,2025-04-25,12:03,2025-04-28,12:00-16:00,CBD / Tanjong Pagar,District 01,06531,1.280132,103.833933,Pillow / Bolster,Household,1,25,0,,1.0,24.66,No,3,3-6 days,2,Completed
AST-00799,2024-12-04,09:42,9,Wednesday,2024-12-04,14:52,2024-12-07,12:00-16:00,Woodlands / Marsiling,District 25,73265,1.443514,103.791489,Coat / Jacket,Clothing,3,14,0,,1.0,41.06,Yes,3,3-6 days,2,Completed
